actmed,latitude,longitude,Position_Defender,Position_Forward,Position_Goalkeeper,Position_Midfielder,Class_Freshman,Class_Junior,Class_Redshirt Freshman,Class_Senior,Class_Sophomore
26.0,40.0378755,-76.3055144,0,0,0,1,0,0,0,1,0
26.0,38.9784453,-76.4921829,0,1,0,0,0,0,0,1,0
26.0,40.16342789999999,-76.3949614,0,0,0,1,0,0,0,1,0
26.0,36.548434,-82.5618186,0,1,0,0,0,0,0,1,0
26.0,16.736992800000003,-92.6375988,0,0,0,1,0,0,0,1,0
26.0,33.1983388,-96.6389342,1,0,0,0,0,0,0,1,0
26.0,39.2903848,-76.6121893,1,0,0,0,0,0,0,1,0
26.0,40.7859166,-77.0472027,0,1,0,0,0,0,0,1,0
26.0,40.2599864,-74.79091249999998,0,1,0,0,0,0,0,1,0
26.0,40.1109255,-77.03497800000002,1,0,0,0,0,0,0,1,0
26.0,39.9606643,-75.6054882,0,0,0,1,0,0,0,1,0
26.0,40.256213,-75.46378759999997,0,1,0,0,0,0,0,1,0
26.0,38.0323988,-78.8395137,1,0,0,0,0,0,0,1,0
26.0,36.548434,-82.5618186,1,0,0,0,0,0,0,1,0
26.0,35.8179143,-79.8030873,1,0,0,0,0,0,0,1,0
26.0,42.1516323,-71.6494407,1,0,0,0,0,0,0,1,0
26.0,41.143245,-81.8552196,0,0,0,1,0,0,0,1,0
26.0,39.9594013,-75.91684819999998,0,0,0,1,0,0,0,1,0
26.0,41.88475070000001,-88.20396070000002,1,0,0,0,0,0,0,1,0
26.0,39.9625984,-76.727745,1,0,0,0,0,0,0,1,0
26.0,39.9625984,-76.727745,0,0,1,0,0,0,0,1,0
26.0,39.8648357,-75.05517139999998,0,0,1,0,0,0,0,1,0
24.0,41.120363,-76.5299495,0,0,1,0,0,0,0,1,0
24.0,40.6259316,-75.37045789999998,0,0,1,0,0,0,0,1,0
24.0,39.86618259999999,-74.8390162,0,0,1,0,0,0,0,1,0
24.0,40.7936744,-74.15004689999998,0,0,0,1,0,0,0,1,0
24.0,39.2720509,-76.73191609999998,0,1,0,0,0,0,0,1,0
24.0,40.2795476,-75.38712059999997,0,0,0,1,0,0,0,1,0
24.0,39.449556,-75.71632070000003,0,0,0,1,0,0,0,1,0
24.0,41.003698,-76.45494570000002,1,0,0,0,0,0,0,1,0
24.0,40.1545535,-75.22156509999998,1,0,0,0,0,0,0,1,0
24.0,40.7259336,-73.51429209999998,0,1,0,0,0,0,0,1,0
24.0,40.3909253,-75.6108715,0,0,0,1,0,0,0,1,0
24.0,39.7847179,-75.34918499999998,0,1,0,0,0,0,0,1,0
24.0,41.2542459,-76.9205199,0,0,0,1,0,0,0,1,0
24.0,40.4137017,-76.4782965,0,0,0,1,0,0,0,1,0
24.0,41.2059157,-76.0660369,0,0,0,1,0,0,0,1,0
24.0,40.5687128,-75.09461689999998,0,1,0,0,0,0,0,1,0
24.0,40.8428759,-73.29289430000001,1,0,0,0,0,0,0,1,0
24.0,41.003698,-76.45494570000002,0,0,0,1,0,0,0,1,0
24.0,40.36427279999999,-74.9512785,0,1,0,0,0,0,0,1,0
24.0,41.3948017,-75.70658019999998,0,0,0,1,0,0,0,1,0
24.0,40.372048,-75.29267600000001,0,0,0,1,0,0,0,1,0
24.0,40.4211798,-79.78810240000001,1,0,0,0,0,0,0,1,0
24.0,42.08979650000001,-76.8077338,1,0,0,0,0,0,0,1,0
24.0,40.58681139999999,-74.69858909999998,1,0,0,0,0,0,0,1,0
24.0,41.003698,-76.45494570000002,0,0,0,1,0,0,0,1,0
24.0,41.408969,-75.66241219999998,0,0,0,1,0,0,0,1,0
24.0,40.8254055,-74.4022355,1,0,0,0,0,0,0,1,0
18.0,43.8970929,-78.86579119999998,0,0,1,0,0,0,0,1,0
18.0,42.3517246,-79.3242113,0,0,1,0,0,0,0,1,0
18.0,40.4234058,-78.433903,0,0,1,0,0,0,0,1,0
18.0,25.0443312,-77.35036090000001,1,0,0,0,0,0,0,1,0
18.0,40.4272949,-78.38890239999998,1,0,0,0,0,0,0,1,0
18.0,8.4656765,-13.2317225,0,1,0,0,0,0,0,1,0
18.0,41.67176480000001,-72.9492703,0,0,0,1,0,0,0,1,0
18.0,34.14426160000001,-118.0019482,0,0,0,1,0,0,0,1,0
18.0,50.90970040000001,-1.4043508999999998,1,0,0,0,0,0,0,1,0
18.0,41.67176480000001,-72.9492703,0,1,0,0,0,0,0,1,0
18.0,51.5459269,0.7077123000000001,0,0,0,1,0,0,0,1,0
18.0,39.9525839,-75.1652215,0,0,0,1,0,0,0,1,0
18.0,17.961126899999996,-76.88939069999998,1,0,0,0,0,0,0,1,0
18.0,52.2429228,0.7104931999999999,1,0,0,0,0,0,0,1,0
18.0,53.380149,-2.193189,0,0,0,1,0,0,0,1,0
18.0,5.6037168,-0.1869644,0,0,0,1,0,0,0,1,0
18.0,41.143245,-81.8552196,0,0,1,0,0,0,0,1,0
18.0,40.32674069999999,-78.9219698,0,1,0,0,0,0,0,1,0
18.0,40.27319110000001,-76.88670079999999,1,0,0,0,0,0,0,1,0
18.0,39.2903848,-76.6121893,0,1,0,0,0,0,0,1,0
18.0,40.4311796,-79.26086900000001,0,1,0,0,0,0,0,1,0
18.0,40.3470671,-79.86412320000002,0,0,0,1,0,0,0,1,0
18.0,43.9199788,-80.0943113,1,0,0,0,0,0,0,1,0
18.0,39.1031182,-84.5120196,0,0,0,1,0,0,0,1,0
18.0,39.9175908,-77.79777259999999,0,0,0,1,0,0,0,1,0
18.0,-37.8136276,144.96305759999996,0,0,0,1,0,0,0,1,0
18.0,23.9634175,52.2384675,1,0,0,0,0,0,0,1,0
18.0,51.62144,-3.943645999999999,1,0,0,0,0,0,0,1,0
18.0,39.755927,-77.57776919999998,1,0,0,0,0,0,0,1,0
18.0,5.6037168,-0.1869644,0,0,0,1,0,0,0,1,0
18.0,32.3792233,-86.3077368,0,1,0,0,0,0,0,1,0
18.0,42.2966861,-89.6212271,0,0,0,1,0,0,0,1,0
18.0,54.011022,-1.47102,1,0,0,0,0,0,0,1,0
16.0,41.94144779999999,-79.13504559999998,0,0,1,0,0,0,0,1,0
16.0,40.4272949,-78.38890239999998,0,0,1,0,0,0,0,1,0
16.0,40.44062479999999,-79.9958864,0,0,0,1,0,0,0,1,0
16.0,40.3301883,-79.73070140000002,0,0,0,1,0,0,0,1,0
16.0,42.2156131,-79.8342163,0,0,0,1,0,0,0,1,0
16.0,40.3205701,-80.08701549999998,0,1,0,0,0,0,0,1,0
16.0,40.1266689,-82.93188070000002,0,0,0,1,0,0,0,1,0
16.0,40.44062479999999,-79.9958864,1,0,0,0,0,0,0,1,0
16.0,40.3205701,-80.08701549999998,0,0,0,1,0,0,0,1,0
16.0,40.3561805,-80.1100556,1,0,0,0,0,0,0,1,0
16.0,40.44062479999999,-79.9958864,1,0,0,0,0,0,0,1,0
16.0,41.22700250000001,-80.23978520000001,0,0,1,0,0,0,0,1,0
16.0,35.2270869,-80.8431267,0,0,1,0,0,0,0,1,0
16.0,50.0218713,10.2774371,0,0,1,0,0,1,0,0,0
16.0,28.693181300000006,-100.585175,1,0,0,0,1,0,0,0,0
16.0,28.521792200000004,-81.46357669999998,1,0,0,0,0,0,0,0,1
16.0,28.5383355,-81.3792365,1,0,0,0,0,1,0,0,0
16.0,52.57038499999999,-1.824042,1,0,0,0,0,1,0,0,0
16.0,33.8901036,-84.14297189999998,1,0,0,0,1,0,0,0,0
16.0,40.2677539,-74.5402506,0,1,0,0,0,0,0,0,1
16.0,33.5206608,-86.80248999999998,0,0,0,1,0,1,0,0,0
16.0,52.63687779999999,-1.1397592,0,1,0,0,0,0,0,0,1
16.0,28.5383355,-81.3792365,0,0,0,1,0,1,0,0,0
16.0,39.0320554,-76.50273949999998,0,0,0,1,0,0,0,1,0
16.0,35.79154000000001,-78.78111690000001,0,0,1,0,0,0,0,1,0
16.0,5.6037168,-0.1869644,0,0,0,1,0,1,0,0,0
16.0,-23.5505199,-46.63330939999999,0,0,0,1,0,0,0,1,0
16.0,28.5383355,-81.3792365,0,0,0,1,0,0,0,0,1
16.0,41.120363,-76.5299495,0,1,0,0,1,0,0,0,0
16.0,36.200055,-86.5186054,1,0,0,0,0,0,0,0,1
16.0,35.99403289999999,-78.898619,0,1,0,0,1,0,0,0,0
16.0,35.79154000000001,-78.78111690000001,0,0,0,1,0,0,0,0,1
16.0,35.99403289999999,-78.898619,1,0,0,0,0,0,0,0,1
16.0,35.99403289999999,-78.898619,1,0,0,0,0,1,0,0,0
16.0,35.4798757,-79.18029940000002,0,0,0,1,0,1,0,0,0
16.0,35.7795897,-78.6381787,0,0,1,0,1,0,0,0,0
16.0,35.7795897,-78.6381787,0,0,0,1,0,0,0,0,1
16.0,35.79154000000001,-78.78111690000001,1,0,0,0,0,0,0,1,0
16.0,39.6333213,-105.3172146,0,0,1,0,1,0,0,0,0
16.0,37.8609872,-78.2633426,1,0,0,0,0,1,0,0,0
16.0,40.44062479999999,-79.9958864,1,0,0,0,0,0,0,1,0
16.0,49.28272910000001,-123.1207375,1,0,0,0,1,0,0,0,0
16.0,52.49093629999999,-1.7506536,1,0,0,0,0,0,1,0,0
16.0,39.5145515,-76.41107319999998,0,0,0,1,1,0,0,0,0
16.0,53.38112899999999,-1.470085,0,0,0,1,0,0,1,0,0
16.0,33.8389977,-83.90073819999998,0,1,0,0,1,0,0,0,0
16.0,53.653938,-113.6293586,0,1,0,0,0,0,0,1,0
16.0,53.34980529999999,-6.2603097000000005,0,0,0,1,0,1,0,0,0
16.0,40.27319110000001,-76.88670079999999,0,0,0,1,0,0,0,1,0
16.0,44.00648,-79.450396,0,1,0,0,0,0,1,0,0
16.0,41.55199520000001,-81.4392828,0,0,0,1,0,0,1,0,0
16.0,52.772571,-1.2052126,1,0,0,0,0,0,0,1,0
16.0,40.1012856,-75.38355250000002,0,0,1,0,1,0,0,0,0
16.0,39.9625984,-76.727745,0,1,0,0,0,0,0,1,0
16.0,45.5016889,-73.567256,1,0,0,0,0,1,0,0,0
16.0,25.7616798,-80.1917902,0,1,0,0,0,1,0,0,0
16.0,35.650711,-78.45639140000002,0,0,0,1,0,0,0,1,0
16.0,39.5359406,-76.34829309999998,1,0,0,0,1,0,0,0,0
16.0,32.184781,34.871326,1,0,0,0,0,0,0,1,0
16.0,40.7933949,-77.8600012,1,0,0,0,0,0,0,1,0
16.0,38.9128711,-77.40861149999998,0,0,0,1,0,0,0,1,0
16.0,9.9280694,-84.09072459999999,0,0,0,1,0,0,1,0,0
16.0,40.7351018,-73.68790820000002,1,0,0,0,0,1,0,0,0
16.0,41.0391,-73.86699999999998,0,0,0,1,0,0,0,1,0
16.0,40.3356483,-75.9268747,0,1,0,0,0,1,0,0,0
16.0,41.2459149,-75.88130749999998,0,0,0,1,0,0,0,1,0
16.0,40.7933949,-77.8600012,0,1,0,0,0,0,0,1,0
16.0,40.65871380000001,-73.64124059999997,0,0,1,0,0,1,0,0,0
16.0,37.5741032,-122.3794163,0,0,1,0,0,0,0,1,0
22.5,40.5814546,-79.5664333,0,0,1,0,0,0,0,1,0
22.5,40.213269200000006,-77.0080309,0,1,0,0,0,0,0,1,0
22.5,40.1795109,-78.6136282,0,0,0,1,0,0,0,1,0
22.5,40.292903,-74.87187689999998,1,0,0,0,0,0,0,1,0
22.5,40.213269200000006,-77.0080309,1,0,0,0,0,0,0,1,0
22.5,41.23202320000001,-76.99913409999998,1,0,0,0,0,0,0,1,0
22.5,40.2414952,-75.28378620000002,0,0,0,1,0,0,0,1,0
22.5,40.213269200000006,-77.0080309,0,1,0,0,0,0,0,1,0
22.5,40.27319110000001,-76.88670079999999,0,0,0,1,0,0,0,1,0
22.5,39.85834080000001,-75.46962059999998,0,0,0,1,0,0,0,1,0
22.5,40.17455379999999,-74.92266649999998,0,0,0,1,0,0,0,1,0
22.5,41.23202320000001,-76.99913409999998,1,0,0,0,0,0,0,1,0
22.5,39.9625984,-76.727745,0,0,0,1,0,0,0,1,0
22.5,39.9606643,-75.6054882,0,0,0,1,0,0,0,1,0
22.5,40.70169370000001,-74.3222146,0,0,1,0,0,0,0,1,0
22.5,39.9375911,-77.6611022,0,0,0,1,0,0,0,1,0
22.5,40.20102410000001,-77.20027449999998,1,0,0,0,0,0,0,1,0
22.5,39.8309293,-77.2310955,1,0,0,0,0,0,0,1,0
22.5,40.4272949,-78.38890239999998,1,0,0,0,0,0,0,1,0
22.5,40.9645293,-76.8844101,1,0,0,0,0,0,0,1,0
22.5,41.7859079,-76.7880114,0,1,0,0,0,0,0,1,0
22.5,40.5687128,-75.09461689999998,0,0,0,1,0,0,0,1,0
22.5,41.9518716,-76.79520629999998,0,0,1,0,0,0,0,1,0
30.5,40.5884373,-73.65790799999998,0,0,1,0,1,0,0,0,0
30.5,45.6257379,-122.6760886,1,0,0,0,0,0,0,1,0
30.5,41.08144470000001,-81.51900529999998,1,0,0,0,0,0,0,1,0
30.5,41.0777465,1.1315926,1,0,0,0,1,0,0,0,0
30.5,-35.2809368,149.1300092,0,0,0,1,0,0,0,1,0
30.5,28.521792200000004,-81.46357669999998,0,0,0,1,0,0,0,1,0
30.5,40.0378755,-76.3055144,0,0,0,1,0,0,0,1,0
30.5,46.323716,-0.4647769999999999,0,0,0,1,1,0,0,0,0
30.5,14.716677,-17.4676861,0,0,0,1,1,0,0,0,0
30.5,-21.7623644,-43.3436917,0,0,0,1,0,0,0,0,1
30.5,28.6002769,-81.673964,0,0,0,1,1,0,0,0,0
30.5,28.6002769,-81.673964,0,0,0,1,1,0,0,0,0
30.5,40.6781784,-73.94415790000002,0,1,0,0,0,0,0,0,1
30.5,28.521792200000004,-81.46357669999998,1,0,0,0,0,0,0,0,1
30.5,40.2653681,-76.7083033,0,0,0,1,1,0,0,0,0
30.5,40.7294018,-73.9065883,0,0,0,1,1,0,0,0,0
30.5,40.01785220000001,-79.58948280000001,0,0,0,1,0,1,0,0,0
30.5,41.08144470000001,-81.51900529999998,1,0,0,0,0,0,0,1,0
30.5,41.31977630000001,-81.62679039999998,1,0,0,0,0,0,0,1,0
30.5,28.6002769,-81.673964,0,0,0,1,1,0,0,0,0
30.5,40.1350928,-76.85969449999997,0,0,0,1,0,0,0,0,1
30.5,40.3301883,-79.73070140000002,1,0,0,0,1,0,0,0,0
30.5,42.0450722,-87.68769689999998,0,0,1,0,0,0,0,1,0
30.5,39.132605100000006,-77.7686051,0,0,1,0,0,1,0,0,0
30.5,40.01785220000001,-79.58948280000001,0,0,1,0,0,0,0,1,0
30.5,40.1489607,-79.54114969999998,0,0,1,0,0,0,0,1,0
30.5,40.4272949,-78.38890239999998,1,0,0,0,0,0,0,1,0
30.5,40.44062479999999,-79.9958864,1,0,0,0,0,0,0,1,0
30.5,40.1003506,-79.58698340000002,0,0,0,1,0,0,0,1,0
30.5,40.1003506,-79.58698340000002,0,1,0,0,0,0,0,1,0
30.5,40.5325079,-79.96803919999998,1,0,0,0,0,0,0,1,0
30.5,40.44062479999999,-79.9958864,0,1,0,0,0,0,0,1,0
30.5,40.2469378,-80.0429089,0,1,0,0,0,0,0,1,0
30.5,40.3797913,-79.8094916,0,1,0,0,0,0,0,1,0
30.5,40.8447819,-73.86482679999997,0,0,0,1,0,0,0,1,0
30.5,40.0784461,-75.6342521,0,1,0,0,0,0,0,1,0
30.5,40.615537,-80.26218519999998,0,1,0,0,0,0,0,1,0
30.5,40.44062479999999,-79.9958864,1,0,0,0,0,0,0,1,0
30.5,40.8617303,-80.2864515,0,1,0,0,0,0,0,1,0
30.5,40.3245138,-79.70115489999998,0,1,0,0,0,0,0,1,0
30.5,40.1856597,-75.451571,0,0,0,1,0,0,0,1,0
30.5,40.51697670000001,-80.22134770000002,1,0,0,0,0,0,0,1,0
30.5,40.44062479999999,-79.9958864,0,0,0,1,0,0,0,1,0
30.5,41.2592225,-80.4720141,1,0,0,0,0,0,0,1,0
30.5,40.0247953,-80.1000562,0,1,0,0,0,0,0,1,0
30.5,40.44062479999999,-79.9958864,0,0,0,1,0,0,0,1,0
30.5,40.008411,-79.07808309999999,1,0,0,0,0,0,0,1,0
30.5,42.12922409999999,-80.085059,1,0,0,0,0,0,0,1,0
30.5,40.2926016,-79.99759159999998,0,1,0,0,0,0,0,1,0
30.5,40.20102410000001,-77.20027449999998,0,0,1,0,0,0,0,1,0
30.5,41.8522808,-79.31865970000001,0,0,0,1,0,0,0,1,0
30.5,40.3089798,-76.5933012,1,0,0,0,0,0,0,1,0
30.5,40.3273146,-76.01104889999998,1,0,0,0,0,0,0,1,0
30.5,41.2753589,-75.8501955,1,0,0,0,0,0,0,1,0
30.5,39.9525839,-75.1652215,0,0,0,1,0,0,0,1,0
30.5,40.1573169,-76.30690140000002,0,0,0,1,0,0,0,1,0
30.5,-12.0463731,-77.042754,0,1,0,0,0,0,0,1,0
30.5,40.3101063,-75.1298939,0,1,0,0,0,0,0,1,0
30.5,39.926813,-75.0246312,1,0,0,0,0,0,0,1,0
30.5,39.9525839,-75.1652215,0,0,0,1,0,0,0,1,0
30.5,41.9564953,-78.649163,0,1,0,0,0,0,0,1,0
30.5,39.9375911,-77.6611022,0,0,0,1,0,0,0,1,0
30.5,39.9525839,-75.1652215,0,0,0,1,0,0,0,1,0
30.5,39.9167783,-75.387693,1,0,0,0,0,0,0,1,0
30.5,41.8111748,-78.44474129999998,0,1,0,0,0,0,0,1,0
30.5,39.9375911,-77.6611022,0,0,0,1,0,0,0,1,0
30.5,40.2323122,-76.88469559999999,1,0,0,0,0,0,0,1,0
30.5,40.688432,-75.2207323,0,0,0,1,0,0,0,1,0
23.5,43.8563158,-79.5085383,0,0,1,0,0,0,0,1,0
23.5,40.5184013,-80.1667247,0,0,1,0,0,0,0,1,0
23.5,40.1109255,-77.03497800000002,0,0,0,1,0,0,0,1,0
23.5,40.32756970000001,-80.03949770000001,0,0,0,1,0,0,0,1,0
23.5,43.8561002,-79.3370188,0,0,0,1,0,0,0,1,0
23.5,40.4656244,-80.06561059999999,1,0,0,0,0,0,0,1,0
23.5,58.15991189999999,8.0182064,1,0,0,0,0,1,0,0,0
23.5,40.44062479999999,-79.9958864,0,0,0,1,0,0,0,1,0
23.5,43.7761753,-79.60924299999998,1,0,0,0,0,0,0,1,0
23.5,43.7315479,-79.7624177,0,0,0,1,0,0,0,1,0
23.5,40.6953437,-80.30478459999998,1,0,0,0,0,0,0,1,0
23.5,43.2557206,-79.87110240000001,0,1,0,0,0,0,0,1,0
23.5,10.7362286,-61.5544836,0,0,0,1,0,0,0,1,0
23.5,43.7764258,-79.2317521,0,0,0,1,0,0,0,1,0
23.5,37.7495409,-97.4229599,0,1,0,0,0,0,0,1,0
23.5,40.213269200000006,-77.0080309,0,1,0,0,0,0,0,1,0
23.5,39.9625984,-76.727745,1,0,0,0,0,0,0,1,0
23.5,40.44062479999999,-79.9958864,0,1,0,0,0,0,0,1,0
23.5,48.4106373,-114.3352652,1,0,0,0,0,0,0,1,0
23.5,41.9270367,-73.9973608,0,1,0,0,0,0,0,1,0
23.5,39.8842304,-82.75350490000002,0,0,0,1,0,0,0,1,0
23.5,39.727882,-76.4519078,0,1,0,0,0,0,0,1,0
23.5,41.0715209,-76.13054799999998,0,1,0,0,0,0,0,1,0
23.5,41.9270367,-73.9973608,0,0,0,1,0,0,0,1,0
23.5,38.99066570000001,-77.026088,1,0,0,0,0,0,0,1,0
23.5,39.9375969,-76.9785892,0,0,0,1,0,0,0,1,0
23.5,43.8975446,-78.94293290000002,0,0,0,1,0,0,0,1,0
23.5,40.213269200000006,-77.0080309,0,0,0,1,0,0,0,1,0
23.5,40.2900885,-76.9338636,0,0,0,1,0,0,0,1,0
23.5,40.3099159,-80.19866490000003,0,0,0,1,0,0,0,1,0
23.5,40.3700362,-80.2328612,0,0,0,1,0,1,0,0,0
23.5,40.6872885,-80.2714505,0,1,0,0,0,0,0,1,0
23.5,41.9270367,-73.9973608,0,1,0,0,0,0,0,1,0
18.5,40.24537410000001,-75.6496302,0,0,1,0,0,1,0,0,0
18.5,39.9525839,-75.1652215,0,0,0,1,0,0,0,1,0
18.5,39.9167783,-75.387693,0,0,0,1,0,0,0,1,0
18.5,39.9625984,-76.727745,1,0,0,0,0,1,0,0,0
18.5,40.336419,-74.43304739999998,0,1,0,0,0,0,0,1,0
18.5,39.9969646,-74.99276929999998,0,1,0,0,0,0,0,1,0
18.5,39.82678070000001,-75.01544609999998,0,0,0,1,0,0,0,1,0
18.5,41.0082376,28.9783589,0,1,0,0,0,0,0,1,0
18.5,40.21010029999999,-75.56990739999998,0,1,0,0,0,0,0,1,0
18.5,39.9521626,-75.1758478,0,0,0,1,0,0,0,1,0
18.5,40.6642699,-73.70846449999998,0,1,0,0,0,1,0,0,0
18.5,40.44062479999999,-79.9958864,1,0,0,0,0,0,0,1,0
18.5,40.0378755,-76.3055144,0,0,0,1,0,1,0,0,0
18.5,39.934002,-74.89099879999998,0,0,0,1,0,1,0,0,0
18.5,41.3423559,-73.8491353,0,0,0,1,0,1,0,0,0
18.5,39.82678070000001,-75.01544609999998,0,1,0,0,0,0,0,1,0
18.5,40.1856597,-75.451571,1,0,0,0,0,0,0,1,0
18.5,40.6862075,-75.49685009999997,0,0,1,0,0,0,0,1,0
18.5,39.9525839,-75.1652215,1,0,0,0,0,1,0,0,0
18.5,39.9537358,-74.1979458,0,0,0,1,0,0,0,1,0
18.5,39.8519447,-74.961517,1,0,0,0,0,1,0,0,0
18.5,34.32211289999999,-78.82696640000002,0,0,0,1,0,1,0,0,0
18.5,39.967933,-75.347048,1,0,0,0,0,1,0,0,0
18.5,40.6259316,-75.37045789999998,0,0,1,0,0,0,0,1,0
18.5,40.0676135,-74.5307093,0,1,0,0,0,1,0,0,0
18.5,39.6292788,-75.6582628,0,1,0,0,0,0,0,1,0
18.5,39.9606643,-75.6054882,0,0,1,0,0,0,0,1,0
23.0,37.5485396,-121.988583,0,0,1,0,0,0,0,1,0
23.0,-28.047778000000005,153.421667,0,0,1,0,0,0,0,1,0
23.0,-23.1175492,-46.5567066,0,0,0,1,0,0,0,0,1
23.0,41.8439486,-79.1450445,0,0,0,1,0,0,0,1,0
23.0,38.2526647,-85.7584557,1,0,0,0,0,0,0,1,0
23.0,39.0712238,-75.47603269999998,0,1,0,0,0,0,0,1,0
23.0,53.5510846,9.9936819,1,0,0,0,1,0,0,0,0
23.0,39.0067768,-76.77913649999998,0,0,0,1,0,0,0,1,0
23.0,41.375049,-81.9081937,0,0,0,1,0,0,0,1,0
23.0,38.040583700000006,-84.50371640000002,1,0,0,0,0,0,0,1,0
23.0,40.67395429999999,-79.6847703,1,0,0,0,0,0,0,1,0
23.0,40.24537410000001,-75.6496302,1,0,0,0,0,1,0,0,0
23.0,-43.5320544,172.6362254,1,0,0,0,0,0,0,1,0
23.0,45.5016889,-73.567256,0,0,0,1,0,0,0,1,0
23.0,42.12922409999999,-80.085059,0,0,0,1,0,0,0,1,0
23.0,36.8529263,-75.97798499999998,1,0,0,0,0,0,0,1,0
23.0,-16.9185514,145.7780548,1,0,0,0,0,0,0,1,0
23.0,40.44062479999999,-79.9958864,0,0,0,1,0,0,0,1,0
23.0,6.3702928,2.3912362000000003,0,1,0,0,0,0,0,1,0
23.0,56.162939,10.203921,0,0,0,1,0,0,0,0,1
23.0,-43.5320544,172.6362254,1,0,0,0,0,0,0,1,0
23.0,39.2903848,-76.6121893,1,0,0,0,0,0,0,1,0
23.0,40.44062479999999,-79.9958864,0,0,0,1,0,0,0,1,0
23.0,40.213269200000006,-77.0080309,0,1,0,0,0,0,0,1,0
23.0,36.7682088,-76.2874927,1,0,0,0,0,0,0,1,0
23.0,40.7933949,-77.8600012,0,0,0,1,0,0,0,1,0
23.0,-22.9068467,-43.1728965,0,1,0,0,0,0,0,1,0
23.0,39.7172152,-74.96977070000001,0,0,1,0,0,0,0,1,0
23.0,41.92033370000001,-79.6403287,0,1,0,0,0,0,0,1,0
23.0,43.0216283,-78.9657302,1,0,0,0,0,0,0,1,0
23.0,40.1003506,-79.58698340000002,1,0,0,0,0,0,0,1,0
23.0,25.7616798,-80.1917902,0,0,0,1,0,0,0,1,0
23.0,40.433426,-76.11216479999999,1,0,0,0,0,0,0,1,0
23.0,40.2010288,-74.97223220000002,0,0,0,1,0,0,0,0,1
23.0,-22.9068467,-43.1728965,0,1,0,0,0,0,0,1,0
23.0,36.9486986,-84.09687609999997,0,0,0,1,0,0,0,1,0
23.0,-22.9068467,-43.1728965,1,0,0,0,0,0,0,0,1
23.0,38.9695545,-77.38609759999999,0,0,1,0,0,0,0,1,0
23.0,26.0764783,-80.25211569999998,0,0,0,1,0,0,0,1,0
23.0,40.2469378,-80.0429089,0,1,0,0,0,0,0,1,0
23.0,26.0764783,-80.25211569999998,0,0,0,1,0,0,0,1,0
22.0,40.3301883,-79.73070140000002,0,0,1,0,0,0,0,1,0
22.0,40.32674069999999,-78.9219698,1,0,0,0,0,0,0,1,0
22.0,34.07537620000001,-84.2940899,1,0,0,0,0,0,0,1,0
22.0,40.1489607,-79.54114969999998,0,1,0,0,0,0,0,1,0
22.0,40.6300567,-79.9703318,0,0,0,1,0,0,0,1,0
22.0,40.3014581,-79.53892890000002,0,0,0,1,0,0,0,1,0
22.0,32.575214100000004,-84.8281267,0,0,0,1,0,0,0,1,0
22.0,39.6417629,-77.71999319999998,0,0,0,1,0,0,0,1,0
22.0,40.14840529999999,-79.88782540000003,0,0,0,1,0,0,0,1,0
22.0,40.1489607,-79.54114969999998,0,0,0,1,0,0,0,1,0
22.0,40.2778478,-80.0839431,0,0,0,1,0,0,0,1,0
22.0,40.2522922,-80.00282940000002,1,0,0,0,0,0,0,1,0
22.0,40.6300567,-79.9703318,0,0,0,1,0,0,0,1,0
22.0,40.17396,-80.24617140000002,0,0,0,1,0,0,0,1,0
22.0,40.1250725,-79.86643559999997,1,0,0,0,0,0,0,1,0
22.0,40.3301883,-79.73070140000002,0,0,0,1,0,0,0,1,0
22.0,38.9227639,-76.62855449999998,0,0,0,1,0,0,0,1,0
22.0,38.1525807,-76.4225843,0,1,0,0,0,0,0,1,0
19.0,41.2033216,-77.1945247,0,0,1,0,0,0,0,1,0
19.0,39.5331563,-77.314706,0,0,1,0,0,0,0,1,0
19.0,38.9586307,-77.35700279999998,0,0,1,0,0,0,0,1,0
19.0,39.9606643,-75.6054882,0,0,0,1,0,0,0,1,0
19.0,40.0378755,-76.3055144,0,0,0,1,0,0,0,1,0
19.0,40.1373098,-77.55471,0,0,0,1,0,0,0,1,0
19.0,40.27319110000001,-76.88670079999999,0,0,0,1,0,0,0,1,0
19.0,40.5186809,-78.3947359,0,0,0,1,0,0,0,1,0
19.0,37.3382082,-121.88632859999998,0,1,0,0,0,0,0,1,0
19.0,36.150864,-94.147241,1,0,0,0,0,0,0,1,0
19.0,40.6024006,-78.33443849999998,0,0,0,1,0,0,0,1,0
19.0,40.1573169,-76.30690140000002,0,0,0,1,0,0,0,1,0
19.0,43.08313010000001,-73.7845651,0,0,0,1,0,0,0,1,0
19.0,40.1742757,-75.10683879999998,0,1,0,0,0,0,0,1,0
19.0,40.9645293,-76.8844101,0,0,0,1,0,0,0,1,0
19.0,10.5168387,-61.41144820000001,0,0,0,1,0,0,0,1,0
19.0,39.8556561,-76.76858229999998,0,1,0,0,0,0,0,1,0
19.0,39.9625984,-76.727745,1,0,0,0,0,0,0,1,0
19.0,39.9375911,-77.6611022,0,0,0,1,0,0,0,1,0
19.0,40.6022939,-75.4714098,0,0,0,1,0,0,0,1,0
19.0,40.1109255,-77.03497800000002,1,0,0,0,0,0,0,1,0
19.0,40.20102410000001,-77.20027449999998,0,0,0,1,0,0,0,1,0
19.0,40.0999077,-75.1527928,0,0,0,1,0,0,0,1,0
19.0,40.245664,-74.84599720000001,0,0,0,1,0,0,0,1,0
