act_cluster,geo_cluster,Position_Defender,Position_Forward,Position_Goalkeeper,Position_Midfielder,Class_Freshman,Class_Junior,Class_Redshirt Freshman,Class_Senior,Class_Sophomore,college_name,admit_rate
0,3,0,0,0,1,0,0,0,0,1,Belmont,0.7986695362942673
0,8,0,0,1,0,0,0,0,0,1,Belmont,0.7986695362942673
0,8,0,0,0,1,1,0,0,0,0,Belmont,0.7986695362942673
0,7,1,0,0,0,1,0,0,0,0,Belmont,0.7986695362942673
0,1,0,0,1,0,0,0,0,0,1,Belmont,0.7986695362942673
3,11,0,0,1,0,0,0,0,1,0,Bryan College,0.37619461337966986
3,0,0,0,1,0,0,0,0,1,0,Bryan College,0.37619461337966986
3,11,0,0,0,1,0,0,0,1,0,Bryan College,0.37619461337966986
3,1,0,0,0,1,0,0,0,1,0,Bryan College,0.37619461337966986
3,11,1,0,0,0,0,0,0,1,0,Bryan College,0.37619461337966986
3,11,0,0,0,1,0,0,0,1,0,Bryan College,0.37619461337966986
3,1,1,0,0,0,0,0,0,1,0,Bryan College,0.37619461337966986
3,9,0,0,0,1,0,0,0,1,0,Bryan College,0.37619461337966986
3,11,0,0,0,1,0,0,0,1,0,Bryan College,0.37619461337966986
3,11,0,1,0,0,0,0,0,1,0,Bryan College,0.37619461337966986
3,8,0,1,0,0,0,0,0,1,0,Bryan College,0.37619461337966986
3,8,1,0,0,0,0,0,0,1,0,Bryan College,0.37619461337966986
3,11,0,0,0,1,0,0,0,1,0,Bryan College,0.37619461337966986
3,6,1,0,0,0,0,0,0,1,0,Bryan College,0.37619461337966986
3,9,0,0,0,1,0,0,0,1,0,Bryan College,0.37619461337966986
3,0,0,1,0,0,0,0,0,1,0,Bryan College,0.37619461337966986
3,11,1,0,0,0,0,0,0,1,0,Bryan College,0.37619461337966986
0,8,0,0,1,0,0,1,0,0,0,Lipscomb,0.5269685607153158
0,8,0,0,1,0,0,0,0,1,0,Lipscomb,0.5269685607153158
0,0,0,0,1,0,0,0,0,1,0,Lipscomb,0.5269685607153158
0,10,1,0,0,0,0,1,0,0,0,Lipscomb,0.5269685607153158
0,10,0,0,0,1,0,0,0,1,0,Lipscomb,0.5269685607153158
0,1,0,0,0,1,0,1,0,0,0,Lipscomb,0.5269685607153158
0,8,0,0,0,1,0,0,0,0,1,Lipscomb,0.5269685607153158
0,0,1,0,0,0,0,0,0,1,0,Lipscomb,0.5269685607153158
0,7,0,0,0,1,0,0,0,1,0,Lipscomb,0.5269685607153158
0,7,0,1,0,0,0,0,0,1,0,Lipscomb,0.5269685607153158
0,10,0,0,0,1,0,0,0,1,0,Lipscomb,0.5269685607153158
0,10,0,0,0,1,0,1,0,0,0,Lipscomb,0.5269685607153158
0,10,0,0,0,1,0,0,0,1,0,Lipscomb,0.5269685607153158
0,10,0,0,0,1,0,1,0,0,0,Lipscomb,0.5269685607153158
0,11,0,0,0,1,0,0,0,1,0,Lipscomb,0.5269685607153158
0,9,1,0,0,0,0,0,0,1,0,Lipscomb,0.5269685607153158
0,10,0,1,0,0,0,1,0,0,0,Lipscomb,0.5269685607153158
0,0,0,0,0,1,0,0,0,1,0,Lipscomb,0.5269685607153158
0,0,0,0,0,1,0,0,0,1,0,Lipscomb,0.5269685607153158
0,10,1,0,0,0,0,0,0,1,0,Lipscomb,0.5269685607153158
0,10,0,0,0,1,0,0,0,1,0,Lipscomb,0.5269685607153158
0,8,1,0,0,0,0,0,0,1,0,Lipscomb,0.5269685607153158
0,0,0,1,0,0,0,0,0,1,0,Lipscomb,0.5269685607153158
0,8,0,0,0,1,0,1,0,0,0,Lipscomb,0.5269685607153158
0,0,0,0,0,1,0,0,0,1,0,Lipscomb,0.5269685607153158
0,0,0,1,0,0,0,0,0,1,0,Lipscomb,0.5269685607153158
0,8,0,0,0,1,0,0,0,1,0,Lipscomb,0.5269685607153158
0,0,1,0,0,0,0,1,0,0,0,Lipscomb,0.5269685607153158
0,10,1,0,0,0,0,1,0,0,0,Lipscomb,0.5269685607153158
1,0,0,0,1,0,0,1,0,0,0,East Tennessee State,0.8648591400127091
1,11,0,0,1,0,0,0,1,0,0,East Tennessee State,0.8648591400127091
1,0,0,0,0,1,0,0,0,1,0,East Tennessee State,0.8648591400127091
1,11,1,0,0,0,0,1,0,0,0,East Tennessee State,0.8648591400127091
1,8,0,1,0,0,0,0,0,1,0,East Tennessee State,0.8648591400127091
1,0,1,0,0,0,0,0,0,1,0,East Tennessee State,0.8648591400127091
1,0,1,0,0,0,0,0,0,1,0,East Tennessee State,0.8648591400127091
1,0,0,0,0,1,0,0,0,1,0,East Tennessee State,0.8648591400127091
1,7,0,0,0,1,0,0,0,1,0,East Tennessee State,0.8648591400127091
1,4,0,1,0,0,0,1,0,0,0,East Tennessee State,0.8648591400127091
1,8,0,0,0,1,0,0,1,0,0,East Tennessee State,0.8648591400127091
1,0,0,0,0,1,0,1,0,0,0,East Tennessee State,0.8648591400127091
1,9,1,0,0,0,0,0,0,1,0,East Tennessee State,0.8648591400127091
1,0,1,0,0,0,0,0,1,0,0,East Tennessee State,0.8648591400127091
1,8,0,0,0,1,0,0,1,0,0,East Tennessee State,0.8648591400127091
1,0,0,1,0,0,0,0,1,0,0,East Tennessee State,0.8648591400127091
1,11,1,0,0,0,0,1,0,0,0,East Tennessee State,0.8648591400127091
1,8,1,0,0,0,0,0,0,1,0,East Tennessee State,0.8648591400127091
1,8,0,1,0,0,0,0,1,0,0,East Tennessee State,0.8648591400127091
1,0,0,0,0,1,0,0,1,0,0,East Tennessee State,0.8648591400127091
1,0,0,0,0,1,0,0,0,1,0,East Tennessee State,0.8648591400127091
1,0,0,1,0,0,0,0,1,0,0,East Tennessee State,0.8648591400127091
1,8,0,0,0,1,0,0,0,1,0,East Tennessee State,0.8648591400127091
1,0,1,0,0,0,0,0,1,0,0,East Tennessee State,0.8648591400127091
1,0,0,0,0,1,0,0,0,1,0,East Tennessee State,0.8648591400127091
1,8,0,0,0,1,0,0,0,1,0,East Tennessee State,0.8648591400127091
1,0,0,0,1,0,0,0,0,1,0,King University,0.6377277599142551
1,11,0,0,1,0,0,0,0,1,0,King University,0.6377277599142551
1,9,0,0,1,0,0,0,0,1,0,King University,0.6377277599142551
1,9,1,0,0,0,0,0,0,1,0,King University,0.6377277599142551
1,10,0,0,0,1,0,0,0,1,0,King University,0.6377277599142551
1,8,1,0,0,0,0,0,0,1,0,King University,0.6377277599142551
1,11,1,0,0,0,0,0,0,1,0,King University,0.6377277599142551
1,0,0,0,0,1,0,0,0,1,0,King University,0.6377277599142551
1,9,0,0,0,1,0,0,0,1,0,King University,0.6377277599142551
1,0,0,1,0,0,0,0,0,1,0,King University,0.6377277599142551
1,0,0,1,0,0,0,0,0,1,0,King University,0.6377277599142551
1,8,0,0,0,1,0,0,0,1,0,King University,0.6377277599142551
1,0,0,0,0,1,0,0,0,1,0,King University,0.6377277599142551
1,0,0,0,0,1,0,0,0,1,0,King University,0.6377277599142551
1,6,1,0,0,0,0,0,0,1,0,King University,0.6377277599142551
1,0,0,1,0,0,0,0,0,1,0,King University,0.6377277599142551
1,0,1,0,0,0,0,0,0,1,0,King University,0.6377277599142551
1,0,0,0,0,1,0,0,0,1,0,King University,0.6377277599142551
1,0,0,1,0,0,0,0,0,1,0,King University,0.6377277599142551
1,8,1,0,0,0,0,0,0,1,0,King University,0.6377277599142551
1,0,0,1,0,0,0,0,0,1,0,King University,0.6377277599142551
1,0,1,0,0,0,0,0,0,1,0,King University,0.6377277599142551
3,4,0,0,1,0,0,0,0,1,0,Lee,0.9165186500888101
3,0,0,1,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,11,0,0,0,1,0,0,0,1,0,Lee,0.9165186500888101
3,7,1,0,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,6,1,0,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,6,0,0,0,1,0,0,0,1,0,Lee,0.9165186500888101
3,7,0,0,0,1,0,0,0,1,0,Lee,0.9165186500888101
3,7,0,1,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,0,0,1,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,9,0,0,0,1,0,0,0,1,0,Lee,0.9165186500888101
3,0,1,0,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,0,0,1,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,0,1,0,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,8,0,1,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,6,0,1,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,0,1,0,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,11,1,0,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,0,0,0,1,0,0,0,0,1,0,Lee,0.9165186500888101
3,0,0,0,1,0,0,0,0,1,0,Lee,0.9165186500888101
3,0,1,0,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,8,1,0,0,0,0,0,0,1,0,Lee,0.9165186500888101
3,0,0,1,0,0,0,0,0,1,0,Lee,0.9165186500888101
1,0,0,0,1,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,4,0,0,1,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,0,0,1,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,4,1,0,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,8,0,1,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,4,0,0,0,1,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,0,1,0,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,11,0,1,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,4,0,1,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,9,0,1,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,4,0,0,0,1,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,4,0,0,0,1,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,4,0,0,0,1,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,4,0,1,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,0,1,0,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,4,0,0,0,1,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,10,0,1,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,10,0,0,0,1,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,4,0,1,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,5,0,1,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,0,0,0,0,1,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,0,1,0,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,8,0,0,0,1,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,8,1,0,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,0,1,0,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,4,0,1,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,0,1,0,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
1,4,1,0,0,0,0,0,0,1,0,Lincoln Memorial,0.6994871794871795
3,3,0,0,1,0,1,0,0,0,0,Memphis,0.6841402337228715
3,10,0,0,1,0,1,0,0,0,0,Memphis,0.6841402337228715
3,0,0,0,0,1,1,0,0,0,0,Memphis,0.6841402337228715
3,4,0,0,0,1,0,0,0,0,1,Memphis,0.6841402337228715
3,11,1,0,0,0,0,1,0,0,0,Memphis,0.6841402337228715
3,10,0,0,0,1,0,0,0,0,1,Memphis,0.6841402337228715
3,10,0,0,0,1,1,0,0,0,0,Memphis,0.6841402337228715
3,8,0,0,0,1,0,0,0,0,1,Memphis,0.6841402337228715
3,11,0,1,0,0,0,1,0,0,0,Memphis,0.6841402337228715
3,6,0,0,0,1,0,0,0,1,0,Memphis,0.6841402337228715
3,3,0,0,0,1,1,0,0,0,0,Memphis,0.6841402337228715
3,8,1,0,0,0,1,0,0,0,0,Memphis,0.6841402337228715
3,0,0,0,0,1,0,0,0,0,1,Memphis,0.6841402337228715
3,10,0,1,0,0,0,0,0,0,1,Memphis,0.6841402337228715
3,10,0,0,0,1,0,1,0,0,0,Memphis,0.6841402337228715
3,8,0,0,0,1,1,0,0,0,0,Memphis,0.6841402337228715
3,10,0,1,0,0,1,0,0,0,0,Memphis,0.6841402337228715
3,0,0,0,0,1,0,0,0,1,0,Memphis,0.6841402337228715
3,0,0,0,0,1,0,0,0,0,1,Memphis,0.6841402337228715
3,0,0,1,0,0,1,0,0,0,0,Memphis,0.6841402337228715
3,0,1,0,0,0,0,1,0,0,0,Memphis,0.6841402337228715
3,1,0,0,0,1,1,0,0,0,0,Memphis,0.6841402337228715
3,0,0,0,0,1,0,0,0,0,1,Memphis,0.6841402337228715
3,9,1,0,0,0,1,0,0,0,0,Memphis,0.6841402337228715
3,9,0,0,0,1,1,0,0,0,0,Memphis,0.6841402337228715
3,10,0,0,1,0,0,1,0,0,0,Memphis,0.6841402337228715
0,10,0,1,0,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,0,1,0,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,3,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,9,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,3,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,0,0,1,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,1,0,0,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,3,0,0,1,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,3,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,0,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,9,1,0,0,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,1,0,0,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,0,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,0,1,0,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,9,1,0,0,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,9,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,8,1,0,0,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,1,0,0,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,1,0,0,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,10,0,0,1,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,3,1,0,0,0,0,0,0,1,0,University of Dallas,0.9011437908496732
0,9,0,0,0,1,0,0,0,1,0,University of Dallas,0.9011437908496732
4,10,0,0,1,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,0,1,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,1,0,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,1,0,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,1,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,0,0,0,0,1,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,0,0,1,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,1,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,1,0,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,1,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,0,0,1,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,0,0,1,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,1,0,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,1,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,0,0,1,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,1,0,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,1,0,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,1,0,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,0,0,1,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,1,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,1,0,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,0,0,1,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,0,0,1,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,1,1,0,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,1,0,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,4,0,0,0,1,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,4,0,0,0,1,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,4,1,0,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,1,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,1,0,0,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
4,10,0,0,1,0,0,0,0,1,0,East Texas Baptist,0.7362482369534555
1,10,0,0,1,0,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,1,1,0,0,0,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,10,1,0,0,0,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,10,1,0,0,0,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,1,0,0,0,1,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,10,0,0,0,1,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,6,0,0,0,1,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,3,0,1,0,0,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,6,0,0,0,1,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,10,0,1,0,0,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,3,0,0,0,1,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,10,0,1,0,0,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,7,0,0,0,1,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,10,0,0,0,1,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,3,0,1,0,0,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,10,1,0,0,0,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,5,0,0,0,1,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,10,0,0,0,1,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,10,0,1,0,0,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,9,1,0,0,0,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,10,0,0,0,1,0,0,0,1,0,Houston Baptist,0.7317779291553134
1,1,0,0,1,0,0,0,0,1,0,Houston Baptist,0.7317779291553134
4,10,0,0,1,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,1,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,1,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,11,1,0,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,11,0,0,0,1,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,0,1,0,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,11,0,0,0,1,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,0,1,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,0,1,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,8,0,0,0,1,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,11,0,1,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,0,1,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,3,0,1,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,0,1,0,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,1,0,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,1,1,0,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,0,1,0,1,0,0,0,Incarnate Word,0.9307465618860512
4,10,1,0,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,0,1,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,1,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,0,1,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,3,1,0,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,0,1,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,0,1,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,1,0,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,1,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,1,0,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,0,1,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,1,0,0,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,0,1,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,1,0,0,0,0,1,0,Incarnate Word,0.9307465618860512
4,10,0,0,1,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,11,1,0,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,3,1,0,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,6,1,0,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,11,0,1,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,1,0,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,9,0,1,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,1,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,11,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,11,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,1,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,11,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,6,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,0,1,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,1,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,1,0,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,9,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,1,0,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,8,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,0,1,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,1,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,10,0,1,0,0,0,0,0,1,0,Texas A&M International,0.4784698996655518
4,4,0,0,0,1,0,0,0,1,0,Texas A&M International,0.4784698996655518
3,10,0,0,1,0,0,0,1,0,0,LeTourneau,0.4066298342541437
3,3,0,0,1,0,0,0,0,1,0,LeTourneau,0.4066298342541437
3,10,0,0,1,0,0,0,0,1,0,LeTourneau,0.4066298342541437
3,10,1,0,0,0,0,0,1,0,0,LeTourneau,0.4066298342541437
3,8,0,0,0,1,0,1,0,0,0,LeTourneau,0.4066298342541437
3,10,0,1,0,0,0,0,0,1,0,LeTourneau,0.4066298342541437
3,10,0,0,0,1,0,0,0,1,0,LeTourneau,0.4066298342541437
3,3,1,0,0,0,0,0,1,0,0,LeTourneau,0.4066298342541437
3,10,0,0,0,1,0,0,0,1,0,LeTourneau,0.4066298342541437
3,10,0,0,0,1,0,0,1,0,0,LeTourneau,0.4066298342541437
3,10,0,0,0,1,0,0,1,0,0,LeTourneau,0.4066298342541437
3,10,0,1,0,0,0,1,0,0,0,LeTourneau,0.4066298342541437
3,10,0,1,0,0,0,0,0,1,0,LeTourneau,0.4066298342541437
3,10,0,0,0,1,0,1,0,0,0,LeTourneau,0.4066298342541437
3,10,0,0,0,1,0,0,1,0,0,LeTourneau,0.4066298342541437
3,10,1,0,0,0,0,0,1,0,0,LeTourneau,0.4066298342541437
3,10,0,0,0,1,0,0,1,0,0,LeTourneau,0.4066298342541437
3,0,0,1,0,0,0,0,1,0,0,LeTourneau,0.4066298342541437
3,10,0,0,0,1,0,0,0,1,0,LeTourneau,0.4066298342541437
3,10,1,0,0,0,0,1,0,0,0,LeTourneau,0.4066298342541437
3,10,1,0,0,0,0,0,1,0,0,LeTourneau,0.4066298342541437
3,10,0,0,0,1,0,1,0,0,0,LeTourneau,0.4066298342541437
3,10,0,0,0,1,0,1,0,0,0,LeTourneau,0.4066298342541437
3,10,1,0,0,0,0,0,0,1,0,LeTourneau,0.4066298342541437
3,10,0,0,0,1,0,0,1,0,0,LeTourneau,0.4066298342541437
3,10,1,0,0,0,0,0,0,1,0,LeTourneau,0.4066298342541437
3,3,0,1,0,0,0,1,0,0,0,LeTourneau,0.4066298342541437
3,10,1,0,0,0,0,1,0,0,0,LeTourneau,0.4066298342541437
3,5,1,0,0,0,0,0,1,0,0,LeTourneau,0.4066298342541437
3,8,1,0,0,0,0,1,0,0,0,LeTourneau,0.4066298342541437
3,8,0,0,0,1,0,1,0,0,0,LeTourneau,0.4066298342541437
1,2,0,0,1,0,0,0,0,1,0,Midwestern State,0.7178299702282501
1,10,0,0,1,0,0,0,0,1,0,Midwestern State,0.7178299702282501
1,10,0,0,1,0,0,0,0,1,0,Midwestern State,0.7178299702282501
1,10,0,1,0,0,0,0,0,1,0,Midwestern State,0.7178299702282501
1,10,1,0,0,0,0,0,0,1,0,Midwestern State,0.7178299702282501
1,10,1,0,0,0,0,0,0,1,0,Midwestern State,0.7178299702282501
1,0,1,0,0,0,0,0,0,1,0,Midwestern State,0.7178299702282501
1,4,0,0,0,1,0,0,0,1,0,Midwestern State,0.7178299702282501
1,6,0,0,0,1,0,0,0,1,0,Midwestern State,0.7178299702282501
1,10,0,0,0,1,0,0,0,1,0,Midwestern State,0.7178299702282501
1,10,0,0,0,1,0,0,0,1,0,Midwestern State,0.7178299702282501
1,10,1,0,0,0,0,0,0,1,0,Midwestern State,0.7178299702282501
1,10,0,1,0,0,0,0,0,1,0,Midwestern State,0.7178299702282501
1,10,1,0,0,0,0,0,0,1,0,Midwestern State,0.7178299702282501
1,5,1,0,0,0,0,0,0,1,0,Midwestern State,0.7178299702282501
1,8,0,1,0,0,0,0,0,1,0,Midwestern State,0.7178299702282501
1,10,0,0,0,1,0,0,0,1,0,Midwestern State,0.7178299702282501
