,unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,cntlaffi,pubprime,pubsecon,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level12,level17,level18,level19,calsys,ft_ug,ft_ftug,ftgdnidp,pt_ug,pt_ftug,ptgdnidp,docpp,docppsp,openadmp,vet1,vet2,vet3,vet4,vet5,vet9,credits1,credits2,credits3,credits4,slo5,slo51,slo52,slo53,slo6,slo7,slo8,slo81,slo82,slo83,slo9,yrscoll,stusrv1,stusrv2,stusrv3,stusrv4,stusrv8,stusrv9,libres1,libres2,libres3,libres4,libres5,libres6,libres9,tuitpl,tuitpl1,tuitpl2,tuitpl3,tuitpl4,dstnugc,dstnugp,dstnugn,dstngc,dstngp,dstngn,distcrs,distpgs,dstnced1,dstnced2,dstnced3,distnced,disab,xdisabpc,disabpct,alloncam,tuitvary,room,xroomcap,roomcap,board,xmealswk,mealswk,xroomamt,roomamt,xbordamt,boardamt,xrmbdamt,rmbrdamt,xappfeeu,applfeeu,xappfeeg,applfeeg,athassoc,assoc1,assoc2,assoc3,assoc4,assoc5,assoc6,sport1,confno1,sport2,confno2,sport3,confno3,sport4,confno4,survey_year,fall_year,admcon1,admcon2,admcon3,admcon4,admcon5,admcon6,admcon7,admcon8,admcon9,xapplcn,applcn,xapplcnm,applcnm,xapplcnw,applcnw,xadmssn,admssn,xadmssnm,admssnm,xadmssnw,admssnw,xenrlt,enrlt,xenrlm,enrlm,xenrlw,enrlw,xenrlft,enrlft,xenrlftm,enrlftm,xenrlftw,enrlftw,xenrlpt,enrlpt,xenrlptm,enrlptm,xenrlptw,enrlptw,xsatnum,satnum,xsatpct,satpct,xactnum,actnum,xactpct,actpct,xsatvr25,satvr25,xsatvr75,satvr75,xsatmt25,satmt25,xsatmt75,satmt75,xactcm25,actcm25,xactcm75,actcm75,xacten25,acten25,xacten75,acten75,xactmt25,actmt25,xactmt75,actmt75 
1147,152451.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,-2.0,-2.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,1.0,0.0,-2.0,1.0,0.0,2.0,-2.0,A,. ,-2.0,2.0,1.0,R,140,1.0,R,21,A,.,A,.,R,15396,A,.,R,30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,152497.0,0.0,1.0,-2.0,0.0,0.0,0.0,4.0,-2.0,-2.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,2.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,A,.,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,R,23.0,R,0.0,R,23.0,R,23.0,A,,R,23.0,R,14.0,A,,R,14.0,R,14.0,A,,R,14.0,R,0.0,A,,R,0.0,R,13.0,R,93.0,R,4.0,R,29.0,N,410.0,N,500.0,N,400.0,N,510.0,N,15.0,N,20.0,N,13.0,N,20.0,N,16.0,N,22.0
1149,152530.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-2.0,-2.0,42.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,R,5 ,2.0,2.0,1.0,R,1768,1.0,R,20,R,5054,R,4560,A,.,R,25,R,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,356.0,1.0,305.0,1.0,305.0,1.0,305.0,2018.0,2018.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,R,2165.0,R,1007.0,R,1158.0,R,1681.0,R,748.0,R,933.0,R,532.0,R,263.0,R,269.0,R,532.0,R,263.0,R,269.0,R,0.0,Z,0.0,Z,0.0,R,363.0,R,68.0,R,310.0,R,59.0,R,540.0,R,660.0,R,540.0,R,640.0,R,22.0,R,29.0,R,22.0,R,31.0,R,20.0,R,27.0
1150,152567.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-2.0,-2.0,-2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,A,. ,2.0,2.0,1.0,R,1651,1.0,R,19,R,6370,R,4440,A,.,R,0,R,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,180.0,1.0,180.0,1.0,180.0,1.0,180.0,2018.0,2018.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,R,3993.0,R,2345.0,R,1648.0,R,2931.0,R,1757.0,R,1174.0,R,641.0,R,426.0,R,215.0,R,641.0,R,426.0,R,215.0,R,0.0,R,0.0,R,0.0,R,416.0,R,66.0,R,214.0,R,34.0,R,500.0,R,610.0,R,510.0,R,620.0,R,21.0,R,27.0,R,20.0,R,26.0,R,22.0,R,27.0
1151,152600.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,-2.0,-2.0,67.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,R,6 ,2.0,2.0,1.0,R,2005,2.0,A,.,R,7280,R,4580,A,.,B,.,R,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,129.0,1.0,123.0,1.0,123.0,1.0,123.0,2018.0,2018.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,R,7062.0,R,3222.0,R,3840.0,R,6307.0,R,2839.0,R,3468.0,R,756.0,R,331.0,R,425.0,R,756.0,R,331.0,R,425.0,R,0.0,R,0.0,R,0.0,R,549.0,R,73.0,R,412.0,R,54.0,R,540.0,R,630.0,R,530.0,R,640.0,R,23.0,R,29.0,R,22.0,R,29.0,R,22.0,R,28.0
1152,152628.0,1.0,0.0,-2.0,0.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,7.0,1.0,1.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,2.0,1.0,A,. ,2.0,-2.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,A,.,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,152637.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,1.0,1.0,R,1793,2.0,A,.,A,.,A,.,R,9990,R,20,A,.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,152673.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,2.0,2.0,R,4 ,2.0,2.0,1.0,R,929,1.0,R,19,R,5250,R,4800,A,.,R,50,A,.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,189.0,1.0,189.0,1.0,189.0,1.0,189.0,2018.0,2018.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,R,1336.0,R,1334.0,R,2.0,R,868.0,R,868.0,R,0.0,R,274.0,R,274.0,A,,R,274.0,R,274.0,A,,A,,A,,A,,R,231.0,R,84.0,R,153.0,R,56.0,R,550.0,R,650.0,R,550.0,R,680.0,R,23.0,R,28.0,R,21.0,R,27.0,R,23.0,R,28.0
1155,152798.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-2.0,-2.0,-2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,A,. ,2.0,2.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,50,R,50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
1156,152992.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-2.0,-2.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,A,. ,2.0,2.0,1.0,R,566,2.0,A,.,R,4320,R,4576,A,.,R,0,R,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,311.0,1.0,311.0,1.0,311.0,1.0,311.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,153001.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-2.0,-2.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,A,. ,2.0,2.0,1.0,R,1012,1.0,R,21,R,4774,R,4764,A,.,R,0,R,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,176.0,1.0,176.0,1.0,176.0,1.0,176.0,2018.0,2018.0,1.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,R,2055.0,R,1158.0,R,897.0,R,1174.0,R,738.0,R,436.0,R,201.0,R,105.0,R,96.0,R,201.0,R,105.0,R,96.0,R,0.0,R,0.0,R,0.0,R,29.0,R,14.0,R,176.0,R,88.0,R,450.0,R,580.0,R,470.0,R,560.0,R,19.0,R,24.0,R,18.0,R,24.0,R,18.0,R,25.0
1158,153074.0,1.0,0.0,-2.0,0.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,2.0,1.0,A,. ,2.0,-2.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,50,A,.,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,153083.0,1.0,1.0,-2.0,0.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,2.0,1.0,A,. ,2.0,-2.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,50,A,.,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,153108.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-2.0,-2.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,0.0,2.0,2.0,R,8 ,2.0,2.0,1.0,R,1405,1.0,R,19,R,4892,R,5388,A,.,R,25,A,.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,176.0,1.0,176.0,1.0,176.0,1.0,176.0,2018.0,2018.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,R,2772.0,R,1262.0,R,1510.0,R,1940.0,R,868.0,R,1072.0,R,278.0,R,132.0,R,146.0,R,278.0,R,132.0,R,146.0,A,,A,,A,,R,31.0,R,11.0,R,247.0,R,89.0,R,505.0,R,585.0,R,410.0,R,590.0,R,20.0,R,27.0,R,20.0,R,26.0,R,20.0,R,26.0
1161,153126.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-2.0,-2.0,30.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,R,10 ,2.0,2.0,1.0,R,572,1.0,R,19,R,4600,R,5000,A,.,R,25,R,35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0,320.0,1.0,320.0,1.0,320.0,2018.0,2018.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,R,1301.0,R,672.0,R,629.0,R,1073.0,R,545.0,R,528.0,R,197.0,R,92.0,R,105.0,R,196.0,R,91.0,R,105.0,R,1.0,R,1.0,R,0.0,R,78.0,R,40.0,R,132.0,R,68.0,R,460.0,R,548.0,R,470.0,R,548.0,R,19.0,R,23.0,R,16.0,R,23.0,R,17.0,R,25.0
1162,153144.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-2.0,-2.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,2.0,2.0,R,9 ,2.0,2.0,1.0,R,1279,2.0,A,.,R,4510,R,4970,A,.,R,30,A,.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,176.0,1.0,176.0,1.0,176.0,1.0,176.0,2018.0,2018.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,R,7795.0,R,2906.0,R,4889.0,R,5217.0,R,1914.0,R,3303.0,R,393.0,R,165.0,R,228.0,R,393.0,R,165.0,R,228.0,A,,A,,A,,R,118.0,R,31.0,R,309.0,R,81.0,R,548.0,R,670.0,R,530.0,R,630.0,R,22.0,R,28.0,R,21.0,R,28.0,R,21.0,R,27.0
1163,153162.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-2.0,-2.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,2.0,2.0,R,10 ,2.0,2.0,1.0,R,1060,1.0,R,28,R,4326,R,5058,A,.,R,0,A,.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0,1.0,182.0,1.0,182.0,1.0,182.0,2018.0,2018.0,1.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,3.0,R,2532.0,R,1289.0,R,1243.0,R,1545.0,R,748.0,R,797.0,R,296.0,R,162.0,R,134.0,R,296.0,R,162.0,R,134.0,A,,A,,A,,R,112.0,R,43.0,R,175.0,R,67.0,R,540.0,R,670.0,R,540.0,R,650.0,R,23.0,R,30.0,R,21.0,R,28.0,R,22.0,R,31.0
1164,153171.0,0.0,1.0,-2.0,0.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,2.0,1.0,A,. ,2.0,-2.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,50,A,.,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,153214.0,1.0,1.0,-2.0,1.0,1.0,0.0,1.0,4.0,2.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,1.0,1.0,R,224,3.0,A,.,R,4800,A,.,A,.,B,.,A,.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,153241.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-2.0,-2.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,2.0,1.0,A,. ,2.0,2.0,1.0,R,134,1.0,R,21,A,.,A,.,R,3700,R,25,A,.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,R,7.0,R,3.0,R,4.0,R,7.0,R,3.0,R,4.0,R,1.0,R,0.0,R,0.0,R,1.0,A,,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
